id,title,text,misinformation,views
4615, Elizabeth Warren Has Found BREATHTAKING Hypocrisy In FBI’s Treatment Of Hillary’s Emails,"Buckle up. Elizabeth Warren, continuing her crusade for the little guy, wrote a letter to FBI director James Comey over their transparency with Hillary s emails, because they didn t have that same transparency when investigating the big banks. In fact, they usually don t release anything when there s no indictment. They changed their standards for releasing information with Hillary, and Warren wants to know why that same standard can t be used on Wall Street executives. Your recent actions with regard to the investigation of former Secretary of State Hillary Clinton provide a clear precedent for releasing additional information about the investigation of the parties responsible for the financial crisis These new standards present a compelling case for public transparency around the fate of the FCIC referrals. If Secretary Clinton s email server was of sufficient  interest  to establish a new FBI standard of transparency, then surely the criminal prosecution of those responsible for the 2008 financial crisis should be subject to the same level of transparency. She s more than right; if Hillary s emails are of sufficient interest to release as much information as possible, then why isn t the information on those who have been proven to cause harm to millions of Americans by crashing the economy of the same interest? It should actually be of bigger interest than the witch hunt against Hillary.The FBI initially released information in response to several FOIA requests from the press, and sent more material to Congress. However, they didn t send over every last, little, tiny bit. The chairman of the House Oversight Committee, Jason Chaffetz (R-UT), incensed that they d spurn him like that, subpoenaed the full file earlier this week.Republicans all over Congress are pitching a hell of a tantrum over the FBI not releasing every last scrap of paper, but they really couldn t care less that the FBI didn t release anything after the Department of Justice decided not to prosecute eleven bankers that had a hand in destroying the economy. Why?Simple. When it s Hillary Clinton, everything has to be changed. She must be guilty of something; Republicans and Hillary-haters know things. When it s people who actually harmed America, though? Meh. Not that important why nobody was prosecuted. Here s hoping that Warren s letter has an impact on Comey, because we deserve to know exactly why bankers weren t prosecuted.Featured image by Jessica Kourkounis/Getty Images",True,34668
5010, You Really Don’t Want To Miss Ana Navarro PUMMEL Trump’s Chief Racism Apologist (VIDEO),"When it comes to Donald Trump and his number of apologists sent out to every media outlet to justify his horrific behavior, the media has been less than extraordinary at calling out their utter bullsh*t.However, leave it to Ana Navarro, notably a conservative, to absolutely rip Trump s number one apologist apart during a recent segment on CNN.Former Trump campaign manager Corey Lewandowski is now a regular commentator on CNN.  Remember that the next time Trump wants to say the media has a liberal bias. Lewandowski decided he would defend Trump s racism and awful remarks, and Navarro clearly has had just about enough of his shenanigans.Navarro, laying it all out on the table, brilliantly came back at Lewandowski and said: I will tell you something. I will take credit for insulting him. Because he s been insulting communities since the first day he launched his campaign, when he started talking about Mexican rapists   The reason I can call Donald Trump names and I can insult him back is because I am the sister of a disabled man and he mocked that disabled man, because I am the friend of a POW and he mocked that POW, because I m an immigrant and he has insulted immigrants, because I m a Hispanic and he has insulted Hispanics, because I am a woman and he has insulted women. So, yeah, we re at the point where there s insults and name-calling. But I would just say that he threw that rock first. He is the one who has lowered the debate to the level that it is at. However, honestly, my favorite part is when Lewandowski tried to go after Navarro personally trying to discredit her own experience, because this is what Trump and his lackeys do, and she swung back with: Oh, Corey, do me a favor, before you go attacking me   oh, let me tell you something, let me play my little violin for you. Ha!As it s long been said, the moment you need to enter into personal attacks and not just attacks on policy, you have already lost. Both Trump and his lemmings, including Lewandowski, are nothing but losers who resort to just insulting people because that s honestly all they have. Sad!Watch some of the Navarro takedowns here:Then the absolute destruction of Trump apologist Corey Lewandowski here:BRAVA! That deserves a standing ovation! Brilliant.Featured image via video screen capture",True,93990
39637,Kurdish leader Barzani resigns after independence vote backfires,"ERBIL/BAGHDAD Iraq (Reuters) - Iraqi Kurdish leader Masoud Barzani said he would give up his position as president on Nov. 1, after an independence referendum he championed backfired and triggered a regional crisis.  There was high drama at the Kurdish parliament, which was stormed by armed protesters as it met to approve the veteran leader s resignation as Kurdish president. Some MPs were barricaded in their offices on Sunday evening.     In a televised address, his first since Iraqi forces launched a surprise offensive to recapture Kurdish-held territory on Oct. 16, Barzani confirmed that he would not extend his presidential term after Nov. 1  under any conditions .  I am the same Masoud Barzani, I am a Peshmerga (Kurdish fighter) and will continue to help my people in their struggle for independence,  said Barzani, who has campaigned for Kurdish self-determination for nearly four decades.  The address followed a letter he sent to parliament in which he asked members to take measures to fill the resulting power vacuum. The region s parliament met in the Kurdish capital Erbil on Sunday to discuss the letter. A majority of 70 Kurdish MPs voted to accept Barzani s request and 23 opposed it, Kurdish TV channels Rudaw and Kurdistan 24 said.  Demonstrators, some carrying clubs and guns, stormed the parliament building as the session was in progress. Gunshots were heard. Some protesters outside the building said they wanted to  punish  MPs who they said had  insulted  Barzani. Some attacked journalists at the scene. A Kurdish official had told Reuters on Saturday that Barzani had decided to hand over the presidency without waiting for elections that had been set for Nov. 1 but which have now been delayed by eight months. The region, which had enjoyed unprecedented autonomy for years, has been in turmoil since the independence referendum a month ago prompted military and economic retaliation from Iraq s central government in Baghdad. In his address, Barzani vigorously defended his decision to hold the Sept. 25 referendum, the results of which  can never be erased , he said. The vote was overwhelmingly for independence and triggered the military action by the Baghdad government and threats from neighboring Turkey and Iran.  He added that the Iraqi attack on Kirkuk and other Kurdish held territory vindicated his position that Baghdad no longer believed in federalism and instead wanted to curtail Kurdish rights.  Barzani condemned the United States for failing to back the Kurds.  We tried to stop bloodshed but the Iraqi forces and Popular Mobilization Front (Shi ite militias) kept advancing, using U.S. weapons,  he said.   Our people should now question, whether the U.S. was aware of Iraq s attack and why they did not prevent it.  Asked for reaction to Barzani s resignation, a U.S. State Department spokesperson said:  I would refer you to Kurdistan officials for information on President Barzani. Also, we are not going to get into any private diplomatic discussions.  Barzani has been criticized by Kurdish opponents for the loss of the city of Kirkuk, oil-rich and considered by many Kurds to be their spiritual home. His resignation could help facilitate a reconciliation between the Kurdistan Regional Government (KRG) and Iraq s central government, whose retaliatory measures since the referendum have transformed the balance of power in the north.  Barzani has led the KRG since it was established in 2005. His second term expired in 2013 but was extended without elections being held as Islamic State militants swept across vast swathes of territory in Iraq and Syria.     U.S.-backed Iraqi government forces, Iranian-backed paramilitaries and Kurdish fighters fought alongside each other to defeat Islamic State but the alliance has faltered since the militants were largely defeated in the country.  After the Kurdish vote, Iraqi troops were ordered by the country s prime minister Haider al-Abadi to take control of areas claimed by both Baghdad and the KRG.  Abadi also wants to take control of the border crossings between the Kurdish region and Turkey, Iran and Syria, including one through which an oil export pipeline crosses into Turkey, carrying Iraqi and Kurdish crude oil. The fall of Kirkuk - a multi-ethnic city which lies outside the KRG s official boundaries - to Iraqi forces on Oct. 16 was a major symbolic and financial blow to the Kurds  independence drive because it halved the region s oil export revenue. Iraqi forces and the Peshmerga started a second round of talks on Sunday to resolve a conflict over control of the Kurdistan region s border crossings, Iraqi state TV said.  A first round was held on Friday and Saturday, with Abadi ordering a 24-hour suspension on Friday of military operations against Kurdish forces. He demanded on Thursday that the Kurds declare their referendum void, rejecting the KRG offer to suspend its independence push to resolve a crisis through talks, saying in a statement:  We won t accept anything but its cancellation and the respect of the constitution.  ",False,16920
23072,CNN’s Don Lemon Tries to Downplay Horrific ‘Anti-Trump’ Torture of Mentally Disabled Man,"In case you missed it, CNN anchor Don Lemon went on a drunk, alcohol-fuelled tear this past New Years Eve, drinking tequila shots during CNN s nationally televised show. It was a shocking scene, even by CNN standards. After making a show of himself, the 50 year-old Lemon then got a free pass from CNN executives, and the next day he was back to work on set   as if nothing had happened. Things only got worse from there  On Wednesday, shocking reports surfaced of what appears to be both a politically and racially motivated attack, where four black youths from Chicago kidnapped and tortured a mentally disabled white man (pictured above), in an ordeal which lasted over 24 hours. The perpetrators live-streamed the abuse on Facebook s Live.Later that evening, host Don Lemon assembled a panel of CNN regulars, most of whom  appeared to downplay the political and racial nature of the attack  despite having the video evidence right there, clearly showing the captors  ill intentions.The kidnappers could be heard shouting at their victim, F*** Trump!  and  F*** white people!  as they proceeded to humiliate and torture the mentally disabled man, including taking a knife and  scalping a lock of his hair and drawing blood in the process.Aside from the political and racist overtones, the fact that the victim was a helpless disabled man added another dimension to the cruelty. The fact that this was a vulnerable person who was probably duped into going along with them. It appears it is someone who is mentally disabled, I think makes it even more sickening, said CNN guest Matt Lewis.  But at the end of the day, you just try to wrap your head around evil. That s what this is, it s evil. It s brutality. That s when CNN s Don Lemon stepped in, trying to steer the conversation towards being sympathetic towards the four black assailants, with Lemon stating,  I don t think it s evil. I think these are young people and I think they have bad home training.Lemon s obvious cognitive dissonance is clearly on display here, as the troubled anchor claims he cannot image such criminal behavior, even as four people conspire and broadcast the torture right in front of Lemon s eyes. I say, who is raising these young people? I have no idea who s raising these young people. Because no one I know on Earth who is 17 years old or 70 years old would ever think of treating another person like that. Watch Lemon s shameful gatekeeping episode here: Lemon s racial and political bias was trumped only by CNN s flippant black activist and Democratic Party surrogate, Symone Sanders, who tried selling the idea that this incident wasn t a  hate crime    even though all aspects of an anti-white racist hate were on full display. The Democratic Party worker then infers that Donald Trump is to blame for creating the conditions for the attack, as she callously tries to downplay the event as merely  stupid  on the part of the black kidnappers.One could easily argue based on their commentaries, both Don Lemon and Symone Sanders have a clear bias because of the racial identities of the assailants, and are thus incapable of covering this story with any level of normal objectivity.SEE ALSO: Don Lemon Hits Back at  Fake Information  That He s  Making Excuses  for Torture Gang Democratic Party operative and Black Lives Matter supporter Symone Sanders (Image: CNN)In a separate segment, #BlackLives Matter supporter and CNN panelist Angela Rye, attempted to divert the conversation away from the racist aspects of the crime by attacking The Blaze radio host Glenn Beck who tweeted earlier and blamed the militant activist George Soros-funded militant group Black Lives Matter for the incident.You are right.  Stand up with me and demand justice in Chicago for the beating of a disabled trump supporter by BLM https://t.co/aP79pKnHA1  Glenn Beck (@glennbeck) January 5, 2017It is not yet clear whether any of the four black assailants were members or supporters of the Black Lives Matter movement.Mainstream Media: Institutional Double Standards It goes without saying that had the racial identities been reversed in this case, then it would have sparked national outrage   and certainly organized rioting in dozens of cities across America   as well as any white-on-black crime being blamed on President-Elect Donald Trump.READ MORE CNN NEWS AT: 21st Century Wire CNN FilesSUPPORT 21WIRE   SUBSCRIBE & BECOME A MEMBER@ 21WIRE.TV",True,48465
13556,WHOA! DNC Releases Statement Suggesting Dallas Sniper And Black Lives Matter Protesters Are Linked,"Of course tomorrow morning, the Democrat Party will put their heads together and after hours of damage control, they will tell Americans Wasserman-Schultz didn t really mean what she said. What is it about women in the Democrat Party (Hillary) who don t really mean what they say?The Democratic National Committee has released a statement about the shooting of 11 police officers in Dallas tonight. The shooting took place at a Black Lives Matter protest against the deaths of Alton Sterling and Philando Castile at the hands of police this week. In a press conference, the chief of the police department clearly said that there is no known link between the snipers and the protesters.Chairwoman Debbie Wasserman Shultz didn t get that memo. The statement from the DNC looks like this:Pay attention to that penultimate paragraph. The last line, in particular, is noteworthy. And while most protesters have made their voices heard peacefully, tonight s shooting of officers in Dallas is unacceptable and a reminder that the time to address these tensions and find common ground is long overdue. What are you implying here, DWS?Image via: TwitterVia: Mediate",True,56590
42843,"Smaller EU states need stronger voice, not Brussels, says Czech election favorite","VARNSDORF, Czech Republic (Reuters) - The Czech Republic and smaller states like it should have a stronger voice in the European Union, not Brussels officials, the billionaire frontrunner in next month s parliamentary election said. Andrej Babis, head of the poll-leading ANO party, has been a critic of the EU s migration policy and says Prague should not adopt the common currency until the euro zone sorts itself out. Neighboring Hungary and Slovakia strongly oppose EU plans for migrant resettlement quotas for each member state, calling instead for stronger border controls. Babis has taken a similar tough line on the issue heading into the Oct. 20-21 election. In a campaign trail interview, Babis said member states needed more powers at the expense of the bloc s executive, led by European Commission President Jean-Claude Juncker.  And he took shots at French President Emmanuel Macron, who has accused eastern member states of treating the EU like a  supermarket .   The heads of government and presidents must have stronger power and not Mr Juncker,  Babis told Reuters on Thursday in Varnsdorf, a town on the German border.  Mr Juncker s ideas are off the mark and that is also why the EU is viewed badly. (The EU) is a great project, we certainly need to stay in Europe, but we have to play a more active role.  The real solution to the migrant influx was to solve the conflicts driving people to flee their countries.  We will not solve the migration problem without solving problems in Libya or Syria,  he said. He said Brussels could not force member states to accept its policies.   I do not think there is a core Europe and that we are on the sidelines,  he said.  We need to fight for our Czech national interests.  Babis s ANO party, in a Social Democrat-led government since 2014, has a double-digit poll lead, putting him on course to be the next prime minister. But he is facing possible police charges that he abused EU subsidies almost a decade ago while heading his food, chemicals and media company Agrofert. Other parties say Babis should not  be in the next government if charged. Babis told Reuters the investigation was a political ploy, saying there was no reason he should not be in the next government. The Czech Republic has enjoyed solid growth in recent years and has the lowest unemployment in the EU. Wages are rising fast and the state posted its first budget surplus for 21 years in 2016. Babis was finance minister from 2014 until this May.  The businessman, who has placed his assets in a trust fund to meet conflict-of-interest legislation, said the state could be run more efficiently and could help the economy fulfil its potential. He said it was a paradox that EU states which failed to meet the bloc s rules limiting budget deficits, like France, were not punished.  Macron irked eastern states in June by saying countries could not pick and choose which EU rules they followed, referring to clashes including over the policy on migrants.  He is commenting on eastern Europe (but) should concentrate on France,  Babis said. The Czech Republic pledged when it joined the EU in 2004 to eventually adopt the euro. Babis asked why Czechs should be on the hook for Greece s debts.  In this moment it is not beneficial. I certainly don t want the euro,  he said.  (For a graphic on the Czeck legislative Election, click  tmsnrt.rs/2vO4hPW) ",False,29888
36294,"Arabs, Europe, U.N. reject Trump's recognition of Jerusalem as Israeli capital","LONDON (Reuters) - Arabs and Muslims across the Middle East on Wednesday condemned the U.S. recognition of Jerusalem as Israel s capital as an incendiary move in a volatile region and Palestinians said Washington was abandoning its leading role as a peace mediator. The European Union and United Nations also voiced alarm at U.S. President Donald Trump s decision to move the U.S. Embassy in Israel to Jerusalem and its repercussions for any chances of reviving Israeli-Palestinian peacemaking. Major U.S. allies came out against Trump s reversal of decades of U.S. and broad international policy on Jerusalem. France rejected the  unilateral  decision while appealing for calm in the region. Britain said the move would not help  peace efforts and Jerusalem should ultimately be shared by Israel and a future Palestinian state. Germany said Jerusalem s status could only be resolved on the basis of a two-state solution. Israel, by contrast, applauded Trump s move. Prime Minister Benjamin Netanyahu said in a pre-recorded video message that it was  an important step towards peace  and it was  our goal from Israel s first day . He added that any peace accord with the Palestinians would have to include Jerusalem as Israel s capital and he urged other countries to follow Trump s example. [L8N1O660O] Trump upended decades of U.S. policy in defiance of warnings from around the world that the gesture risks aggravating conflict in the tinderbox Middle East. The status of Jerusalem is home to sites holy to the Muslim, Jewish and Christian faiths. Its eastern sector was captured by Israel in a 1967 war and annexed in a move not recognized internationally. Palestinians claim East Jerusalem for the capital of an independent state they seek. Israel deems Jerusalem its eternal and indivisible capital dating to antiquity, and its status is one of the thorniest barriers to a lasting Israeli-Palestinian peace. Palestinian President Mahmoud Abbas, in a pre-recorded speech, said Jerusalem was the  eternal capital of the State of Palestine  and that Trump s move was  tantamount to the United States abdicating its role as a peace mediator.  The last round of U.S.-brokered talks foundered in 2014 over issues including Israeli settlement expansion in the occupied West Bank and Israeli accusations of Palestinian incitement to violence and refusal to recognise it as a Jewish state. The Palestinian Islamist group Hamas, which has dominated Gaza since soon after Israel ended a 38-year occupation in 2005, said Trump had committed a  flagrant aggression against the Palestinian people . Hamas urged Arabs and Muslims to  undermine U.S. interests in the region  and to  shun Israel . Protests broke out in parts of Jordan s capital Amman inhabited by Palestinian refugees, with youths chanting anti-American slogans. In the Baqaa refugee camp on Amman s outskirts, hundreds roamed the streets denouncing Trump and urging Jordan to scrap its 1994 peace treaty with Israel.  Down with America...America is the mother of terror,  they chanted. Angry Palestinians switched off Christmas lights at Jesus  traditional birthplace in the West Bank town of Bethlehem and in Ramallah. A tree adorned with lights outside Bethlehem s Church of the Nativity, where Christians believe Jesus was born, and another in Ramallah, next to the grave of Palestinian leader Yasser Arafat, were plunged into darkness. All Palestinian factions called for a general strike and protest rallies at midday on Thursday. The Saudi Royal Court issued a statement saying that the kingdom followed  with deep sorrow  Trump s decision and warned of  dangerous consequences of moving the U.S. Embassy to Jerusalem . The statement described the move as   a big step back in efforts to advance the peace process , and urged the U.S. administration to reverse its decision and adhere to international will.  Egypt, which forged the first Arab peace deal with Israel in 1979, brushed off Trump s decision and said it did not change Jerusalem s disputed legal status. Jordan said Trump s action was  legally null  because it consolidated Israel s occupation of East Jerusalem. Lebanese President Michel Aoun said Trump s Jerusalem decision was dangerous and threatened the credibility of the United States as a broker of Middle East peace. He said the move would put back the peace process by decades and threatened regional stability and perhaps global stability. Qatar s foreign minister, Sheikh Mohammed bin Abdulrahman al-Thani, said Trump s undertaking was a  death sentence for all who seek peace  and called it  a dangerous escalation . Turkey said Trump s move was  irresponsible .   We call upon the U.S. Administration to reconsider this faulty decision which may result in highly negative outcomes and to avoid uncalculated steps that will harm the multicultural identity and historical status of Jerusalem,  the Turkish foreign ministry said in a statement. A few hundred protesters gathered outside the U.S. consulate in Istanbul, a Reuters cameraman at the scene said. The protest was largely peaceful, though some of the demonstrators threw coins and other objects at the consulate. Iran  seriously condemns  Trump s move as it violates U.N. resolutions on the Israel-Palestinian conflict, state media reported. Supreme Leader Ayatollah Ali Khamenei said earlier in the day that the United States was trying to destabilize the region and start a war to protect Israel s security.  In Southeast Asia, the leaders of Muslim-majority Indonesia and Malaysia denounced Trump s action.  This can rock global security and stability,  Indonesian President Joko Widodo, leader of the world s largest Muslim-majority nation, told a news conference in which he called for the United States to reconsider its decision. British Prime Minister Theresa May disagreed with Trump s embrace of Jerusalem as Israel s capital before a final-status agreement as this was unlikely to help nurture peace in the region, her spokesman said. However, May s spokesman welcomed Trump s stated wish to end the conflict and his acknowledgement that the final status of Jerusalem, including boundaries within the city, must be subject to negotiations between Israelis and Palestinians. French President Emmanuel Macron said he did not support Trump s  unilateral  move.   The status of Jerusalem is a question of international security that concerns the entire international community. The status of Jerusalem must be determined by Israelis and Palestinians in the framework of negotiations under the auspices of the United Nations,  Macron told reporters in Algiers.  France and Europe are attached to a two-state solution - Israel and Palestine - living side by side in peace and security within recognised international borders with Jerusalem the capital of both states,  he said.  For now, I urge for calm and for everyone to be responsible. We must avoid at all costs avoid violence and foster dialogue,  he said. U.N. Secretary-General Antonio Guterres said there was no alternative to a two-state solution and Jerusalem was a final-status matter only to be settled through direct talks.  I have consistently spoken out against any unilateral measures that would jeopardize the prospect of peace for Israelis and Palestinians,  Guterres said.  I will do everything in my power to support the Israeli and Palestinian leaders to return to meaningful negotiations.  ",False,62022
4855, Maine GOP State Senator Sick Of His Bullsh*t Demands Censure Of Governor Paul LePage,"Republicans in Maine tolerated Governor Paul LePage and his offensive words and actions for a long time, but now they are finally sick of him.LePage has constantly characterized blacks and Hispanics as drug-dealers and  the enemy  but it was a voicemail message he left for Democratic state Rep. Drew Gattine that finally caused Republicans to say enough is enough. I would like to talk to you about your comments about my being a racist, you cocksucker,  LePage said.  I want to talk to you. I want you to prove that I m a racist. I ve spent my life helping black people and you little son-of-a-bitch, socialist cocksucker. You   I need you to, just friggin    I want you to record this and make it public because I am after you. Thank you. Clearly, LePage lost his sh*t in this message and actually threatened a member of the state legislature.That s a line too far, says Republican state Senator Amy Volk.Volk is so disgusted with LePage that she is seeking a censure, which is a formal resolution expressing severe disapproval that will be on the record. Up until this point, I have refrained from publicly criticizing any of the governor s behavior both out of respect for the office and a desire to preserve a working relationship with him and his staff,  Volk explained.  But this latest and the unwelcome attention it has brought to our state is a bridge too far. My understanding is that it would be by a vote of the legislature that it s sort of an official reprimand entered into the record so you know some sort of displeasure with the governor s behavior,  she added.A censure is a pretty big deal, especially when it s being called for by a member of the governor s own party.Frankly, LePage should have been censured and impeached a long time ago.After all, his outbursts and damaging decisions have embarrassed the state so much that Maine s largest newspaper actually apologized to the nation for him ever being elected to begin with. Dear America: Maine here,  the Portland Press Herald began: Please forgive us   we made a terrible mistake. We managed to elect and re-elect a governor who is unfit for high office. He has a gruff exterior and blunt way of talking that some of us find refreshing, but he has shown again and again that he governs by grudge, and uses his power to beat up on people who cannot fight back. Unfortunately for Maine, unless Republicans grow a spine and impeach their inflammatory governor they will be stuck with him until 2019, giving him plenty of time to humiliate himself and the state even more than he has already.Featured image via Flickr",True,142114
44281,U.S. warns of sanctions on any country trading with North Korea,"WASHINGTON (Reuters) - U.S. Treasury Secretary Steve Mnuchin said on Wednesday that if the United Nations does not put additional sanctions on North Korea over nuclear tests, he has an executive order ready for President Donald Trump to sign that would impose sanctions on any country that trades with Pyongyang.  I have an executive order prepared. It s ready to go to the president. It will authorize me to stop doing trade, and put sanctions on anybody that does trade with North Korea. The president will consider that at the appropriate time once he gives the U.N. time to act,  Mnuchin told reporters on a flight back to Washington from North Dakota, where Trump gave a speech on tax reform. ",False,28705
7586, Racists Lose Their Minds After Mexican-American Teen Sings National Anthem At Dem Debate (TWEETS)," Wednesday night was the final Democratic debate before the March 15 Primaries, and it was heated. However, the biggest controversy of the night didn t come from the candidates sparring with each other. It came when a Mexican-American teenager sang the National Anthem at the beginning of the debate. Apparently, white America believes only Caucasians are allowed to sing that song.Fifteen-year-old Sebastien de la Cruz took the stage before the debate and sang a beautiful rendition of our national song. He has an amazing voice for someone so young and of course, given the fact that it was a Univision debate, it made sense that a Latino/a give the performance. Racists, however, weren t interested in praising the child for his vocal abilities or using common sense; instead, they decided to spew hate all over Twitter, because they are a$$holes.Here are some of their responses: .CNN this is the dumbest thing I ve quite possibly ever saw. For a minute I forgot I was in #America until they sang the national anthem.  Millennial 2016 (@millennial2016) March 10, 2016the only thing worse than this democratic debate national anthem is that morons mariachi outfit  Richard Obama (@comebackteam12) March 10, 2016 Gawd   the guy who sung the national anthem looked like the Frito Bandito!!  Bill Maier (@BillStl) March 10, 2016The Dem Debate hosted by Mexico, the National Anthem sung by little @marcorubioHillary promises she won t lie Bernie offers free churros  Loki Anthony (@DANKBEANS) March 10, 2016@BerniePride its our #nationalanthem and should be treated with respect how would you like it if i sing #lacucaracha in my unclesam suite  truthsayer (@veterans4truth) March 10, 2016This isn t the first time this young man has been the target of racism. In 2013, the then 13-year-old sang the  Star-Spangled Banner  before Game 3 of the NBA finals and the scummiest Americans reacted in the same way. They called him all sorts of names, but his response was perfect:  My father was actually in the [U.S.] Navy for a really long time,  De La Cruz told San Antonio Fox 29 in an interview about the backlash.  People don t know; they just assume that I m just Mexican. But I m not from Mexico. I m from San Antonio, born and raised, a true San Antonio Spurs fan. Fortunately, the positive comments far outweighed the negative this time around. Sadly, though, he will probably always be the target of scumbags who hate him just because his skin is tanner than theirs. Murica.Watch his Democratic Debate opener:https://www.facebook.com/UnivisionPolitica/videos/1723550777860081/Featured image via video screenshot",True,109781
36527,China accuses Australia of paranoia over foreign influence laws,"MELBOURNE (Reuters) - China accused Australia of hysteria and paranoia on Wednesday  after Prime Minister Malcolm Turnbull vowed to ban foreign political donations in a move to curb external influence on its domestic politics. Foreign powers were making  unprecedented and increasingly sophisticated attempts to influence the political process  in Australia and the world, Turnbull told reporters in Canberra on Tuesday. He had cited  disturbing reports about Chinese influence . The announcement came as concern grows that Beijing may be extending its soft power efforts in the country and as relationships between Australian politicians and Chinese government interests become increasingly contentious.  Some Australian media have repeatedly fabricated news stories about the so-called Chinese influence and infiltration in Australia,  the Chinese Embassy in Australia said in an English-language statement on its website.  Those reports, which were made up out of thin air and filled with cold war mentality and ideological bias, reflected a typical anti-China hysteria and paranoid (sic).   The statement said that  irresponsible remarks  by some Australian politicians and government officials had damaged trust between the countries and that it categorically rejected all allegations. China s soft power has come under renewed focus this week after a politician from Australia s opposition Labor party was demoted from government having been found to have warned a prominent Chinese business leader and Communist Party member that his phone was being tapped by intelligence authorities. In June, Fairfax Media and the Australian Broadcasting Corporation reported on a concerted campaign by China to  infiltrate  Australian politics to promote Chinese interests. Australia and neighboring New Zealand are among roughly a third of countries worldwide that allow foreign donations to political parties. Such donations are prohibited in the United States, Britain and several European countries. The new laws, modeled in part on the U.S. Foreign Agents Registration Act, would criminalize foreign interference and require the registration of lobbyists working for nation states, Turnbull said.  China has no intention to interfere in Australia s internal affairs or exert influence on its political process through political donations,  the embassy said.  We urge the Australian side to look at China and China-Australia relations in an objective, fair and rational manner.  ",False,60372
42531,"North Korea moving airplanes, boosting defense after U.S. bomber flight: Yonhap","SEOUL (Reuters) - North Korea has been moving airplanes and boosting defenses on its east coast after the United States dispatched B-1B bombers to the Korean peninsula over the weekend, South Korea s Yonhap News Agency reported on Tuesday, citing the country s spy agency.  The United States seemed to have disclosed the flight route of the bombers intentionally because North Korea seemed to be unaware, the report said. South Korea s National Intelligence Service was unable to confirm the report immediately. North Korea s foreign minister said on Monday that U.S. President Donald Trump had declared war on North Korea and that Pyongyang reserved the right to take countermeasures, including shooting down U.S. bombers even if they are not in its air space.  ",False,67179
30602,Court says Republican gerrymandering in Wisconsin was unconstitutional,"MILWAUKEE (Reuters) - Republicans in Wisconsin tilted district maps in their favor in order to hamper Democrats and ultimately win state elections in 2012 and 2014, a federal court said on Monday in a case that could influence future rulings on gerrymandering. The United States District Court for the Western District of Wisconsin decided 2-1 that Act 43, a redrawing of districts approved by the state’s Republican-led legislature in 2012, violated the U.S. Constitution, court documents showed.  “We find that the discriminatory effect is not explained by the political geography of Wisconsin nor is it justified by a legitimate state interest,” the court wrote in its ruling. The case has no bearing on Donald Trump’s victory in Wisconsin in the presidential election on Nov. 8, in which he defeated Democrat Hillary Clinton. Wisconsin Attorney General Brad Schimel said in a statement that he planned to appeal, which would send the case to the U.S. Supreme Court. A ruling there on gerrymandering - the practice of manipulating electoral boundaries for political advantage - could have wide implications across the country as similar cases in Maryland and North Carolina work their way through lower courts.     “This is a big victory for those who want to see courts rein in partisan gerrymandering. But it is anybody’s guess what happens to this when it gets to the Supreme Court,” wrote Richard Hasen, an elections law expert at the University of California, Irvine, on his blog. Since 2010, Republicans have more than doubled their control of state legislatures. They now control both legislative chambers in a record 32 states, the New York Times reported. “Republicans win elections because we have better candidates and a better message that continues to resonate with the voters,” said Republican Assembly Speaker Robin Vos in a statement. Twelve Wisconsin voters argued in their lawsuit that Republicans redrew maps in 2011 to divide Democratic voters so they fall short of a majority in districts and to concentrate Democratic voters into districts so they win by overwhelming margins and dilute votes of Democrats statewide, according to the ruling.   Despite receiving 51 percent of the votes statewide in 2012, Democrats won only 39 of 99 Assembly seats. In 2014, Republicans won roughly the same percentage of votes statewide, but won 63 seats, a 24-seat disparity, judges wrote.  The Wisconsin case hinged on a new way to measure the discriminatory effect of gerrymandering. The “efficiency gap” measure found the redistricting in Wisconsin caused Democrats to waste more votes than Republicans.     The measure gives judges “a clear threshold for deciding what is acceptable”, Barry Burden, the director of the Elections Research Center at the University of Wisconsin-Madison, told the New York Times. ",False,27304
42220,"China says one step forwards, two steps back no good for Japan ties","BEIJING (Reuters) - China s foreign minister on Thursday said that ties with Japan should not take two steps back for every step forward, after Japanese Prime Minister Shinzo Abe made a rare appearance at an anniversary event for the normalization of diplomatic relations. Speaking on the eve of the 45th anniversary of the resumption of ties between Beijing and Tokyo, Foreign Minister Wang Yi told Japan s ambassador to China, Yutaka Yokoi, that he hoped for greater improvement in relations.  We hope that the Japanese government can pursue a more positive policy towards China... and not take one step back for each step forward, even two steps back for each step forward,  Wang said, according to a statement released on the ministry website on Friday. Relations have been complicated for decades by the legacy of Japan s wartime aggression, as well as by a festering territorial dispute in the East China Sea. Abe on Thursday evening made an appearance at a Chinese embassy event in Tokyo that jointly celebrated the anniversary as well as China s Oct 1 National Day. Wang called the appearance  good news  and added:  We hope for more good news in China-Japan relations and not for bad news to follow shortly after good news.  Chinese Premier Li Keqiang and Abe also exchanged congratulatory messages on Friday, in which Li said that the two countries should  properly manage and control their contradictions and differences , China s official Xinhua news agency reported.  Japan s cabinet on Thursday announced Oct. 22 as the date of a snap election where Abe, a conservative who returned to power in 2012, hopes a recent boost in voter support will help his Liberal Democratic Party-led coalition maintain a simple majority. It now holds a two-thirds  super  majority. ",False,204811
